STATE_CODE,SHRP_ID,YEAR,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT,MRI_BEFORE,MRI_AFTER,MAINTENANCE,DAYS_SINCE_MAINTENANCE,Added_Thickness,AADTT
30,0503,1991,10,134.6,False,False,False,612.1,1.8048750162124636,0.99287498742342,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,86.4,5956
30,0503,1998,17,223.5,False,False,False,698.5,1.1945000052452088,1.1686000108718873,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,0.0,11157
30,0503,2007,26,238.7,False,False,False,713.7,0.8297999978065491,0.8475999951362609,Crack Sealing,354,0.0,20458
30,0504,1991,10,147.3,False,False,False,632.4,1.3883333603541057,0.7231666545073192,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,106.7,5956
30,0504,2000,19,254.0,False,False,False,739.1,0.8787999987602234,0.6945000052452087,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,-2.5,13065
30,0504,2007,26,251.5,False,False,False,736.6,0.7473999977111816,0.7753000080585479,Crack Sealing,354,0.0,20458
30,0505,1991,10,142.2,False,False,False,601.9,1.0681249871850014,0.6609000027179718,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,30.5,5956
30,0505,2000,19,172.7,False,False,False,632.4000000000001,1.4141000151634215,0.6604000091552735,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,17.8,13065
30,0505,2007,26,190.5,False,False,False,650.2,0.9467000186443328,0.8671000063419343,Crack Sealing,354,0.0,20458
30,0506,1991,10,134.6,False,False,False,594.3,1.9529999494552608,0.6741999983787537,"AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",67,38.0,5956
30,0506,2000,19,172.6,False,False,False,632.3000000000001,1.014000004529953,0.8832000017166137,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,12.8,13065
30,0506,2007,26,185.4,False,False,False,645.1,0.9424000084400176,1.0527999877929686,Crack Sealing,354,0.0,20458
30,0507,1991,10,129.6,False,False,False,614.7,1.030749998986721,1.1435999989509582,"AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",67,121.9,5956
30,0507,2000,19,251.5,False,False,False,736.6,1.1798999786376951,0.7472000002861023,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,0.0,13065
30,0507,2007,26,251.5,False,False,False,736.6,0.7226000010967255,0.7532000064849853,Crack Sealing,354,0.0,20458
30,0508,1991,10,132.0,False,False,False,619.6999999999999,1.3422500044107435,0.7588333288828533,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,99.1,5956
30,0508,2000,19,231.1,False,False,False,718.8,0.9628999948501586,0.6888999998569489,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,5.1,13065
30,0508,2007,26,236.2,False,False,False,723.9,0.6675000011920929,0.6791000008583069,Crack Sealing,354,0.0,20458
30,0509,1991,10,134.6,False,False,False,612.1,0.978899997472763,0.6899999976158142,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,48.3,5956
30,0509,2000,19,182.9,False,False,False,660.4,1.5312000274658204,0.7564999997615814,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,-30.5,13065
30,0509,2007,26,152.4,False,False,False,629.9,0.7824000000953675,0.8048000097274781,Crack Sealing,354,0.0,20458
30,0560,1991,10,132.0,False,False,False,589.2,2.975999996066093,0.8451666633288066,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,96.6,5956
30,0560,2000,19,228.6,False,False,False,685.8000000000001,1.0250999987125398,0.6951999962329865,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,20.4,13065
30,0560,2007,26,249.0,False,False,False,706.2,0.8247000038623811,0.9351000010967254,Crack Sealing,354,0.0,20458
30,0561,1991,10,132.0,False,False,False,589.2,1.764000016450882,0.8449999988079071,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,99.1,5956
30,0561,1996,15,231.1,False,False,False,688.3000000000001,0.9400000095367432,0.9473749995231628,"Patch Pot Holes - Hand Spread, Compacted with Truck",71,-0.0,9761
30,0561,2000,19,231.1,False,False,False,688.3,1.067199993133545,0.7612999975681305,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,12.7,13065
30,0561,2007,26,243.8,False,False,False,701.0,0.806900006532669,0.8919999897480011,Crack Sealing,354,0.0,20458
30,6004,1999,35,269.3,False,False,False,802.7,2.5462999820709227,1.0751999974250794,Crack Sealing,153,0.0,1075
30,7066,1991,10,137.2,False,False,False,617.3,0.9678333451350528,0.8139000058174133,Mill Off AC and Overlay with AC ,58,101.5,5583
30,7066,2000,19,238.7,False,False,False,718.8,1.034900003671646,0.7991999983787537,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,7.7,12752
30,7066,2007,26,246.4,False,False,False,726.5,0.7791999995708465,0.8185000002384186,Crack Sealing,354,0.0,20226
30,7075,1998,35,182.9,False,False,False,995.7,1.2766667008399963,0.932800006866455,Mill Off AC and Overlay with AC ,35,7.6,21821
30,7075,2011,48,193.0,False,False,False,1005.8,0.9059000015258788,0.9655999898910522,Aggregate Seal Coat,120,5.1,40935
30,7076,1991,7,132.1,False,True,False,1061.8,0.7856249958276749,0.9930000007152556,Mill Off AC and Overlay with AC ,151,25.4,2033
30,7076,2001,17,165.1,False,True,False,1094.8,1.2591999888420105,0.7221000075340271,Mill Off AC and Overlay with AC ,40,35.5,6531
30,7088,1991,11,124.4,False,False,False,571.4000000000001,1.093400001525879,0.6335999965667725,Asphalt Concrete Overlay,66,121.9,6559
30,7088,2000,20,246.3,False,False,False,693.3,0.855100005865097,0.7382000029087067,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,12.8,14358
30,7088,2007,27,259.1,False,False,False,706.1,0.7754999995231628,0.8171999990940093,Crack Sealing,354,0.0,21878
30,8129,2002,15,81.3,False,False,False,660.4,1.4111999988555908,0.5902999937534332,"AC Shoulder Replacement, Asphalt Concrete Overlay, Aggregate Seal Coat",138,106.7,1934
30,8129,2012,25,188.0,False,False,False,767.1,0.6056999921798707,0.6169000089168548,Crack Sealing,1,0.0,3684
30,A310,1990,9,76.2,False,False,False,812.8000000000001,1.217099988460541,1.1629000067710875,Asphalt Concrete Overlay,70,48.3,1423
30,A320,1990,9,86.39999999999999,False,False,False,878.8999999999999,1.4600000023841857,1.4594000101089477,Slurry Seal Coat,73,5.1,1423
30,A330,1990,9,86.3,False,False,False,754.3,1.3543999910354616,1.394799995422363,Crack Sealing,72,0.0,1423
30,A350,1990,9,78.7,False,False,False,751.8,1.4105000019073486,1.294800007343292,Aggregate Seal Coat,70,5.1,1423
31,0115,2000,6,170.2,False,True,False,993.2,1.106599998474121,1.085700011253357,Grinding Surface,308,-7.6,2148
31,0116,2000,6,104.1,False,True,False,1016.0,1.2867999911308288,1.0871000111103055,Grinding Surface,308,-7.6,2148
31,0117,2000,6,180.3,False,True,False,988.0,1.0860000133514405,1.1122999787330627,Grinding Surface,308,-12.7,2148
31,0118,2000,6,109.2,False,True,False,1028.7,1.3091999888420105,1.08270001411438,Grinding Surface,308,-7.6,2148
31,0119,2000,6,198.1,False,True,False,706.1,1.3416999936103822,1.1984000086784363,Grinding Surface,308,-12.7,2148
31,0120,2000,6,106.7,False,True,False,1021.1,1.3794000029563902,1.2115999937057496,Grinding Surface,308,-2.6,2148
31,0121,2000,6,121.9,False,True,False,1137.9,1.4931999921798704,1.3728999853134156,Grinding Surface,308,-12.7,2148
31,0122,2000,6,96.5,False,True,False,919.5,1.4257000088691711,1.1800999879837035,Grinding Surface,308,-5.1,2148
31,0123,2000,6,182.9,False,True,False,792.5,0.9843999981880188,0.9273999989032746,Grinding Surface,308,-2.6,2148
31,0124,2000,6,195.6,False,True,False,1226.8,1.0811999976634978,1.0929000079631803,Grinding Surface,308,-7.6,2148
31,1030,1995,14,185.4,False,False,False,185.4,2.182799983024597,1.0272000074386596,Aggregate Seal Coat,43,2.5,1513
31,6700,1990,15,236.3,False,False,False,236.3,1.2927000164985656,1.445899987220764,Crack Sealing,14,0.0,1609
31,6700,1993,18,236.3,False,False,False,236.3,1.5717999935150146,1.937400007247925,Crack Sealing,21,0.0,1888
31,6700,1997,22,236.3,False,False,False,236.3,2.411099982261658,0.779499989748001,"Aggregate Seal Coat, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",336,10.2,2326
31,6700,1998,23,246.5,False,False,False,246.5,0.779499989748001,0.8696999967098236,Crack Sealing,51,0.0,2430
31,6700,2000,25,246.5,False,False,False,246.5,0.9675000071525574,1.2071999967098237,Crack Sealing,109,0.0,2670
31,6700,2001,26,246.5,False,False,False,246.5,1.2071999967098237,1.529799997806549,Aggregate Seal Coat,9,22.9,2817
31,A310,1990,9,177.8,False,False,False,177.8,0.8483000099658966,0.7850999981164932,Asphalt Concrete Overlay,237,25.4,1050
31,A310,1995,14,203.2,False,False,False,203.2,1.5314999938011171,1.8758999824523923,Crack Sealing,313,0.0,1513
31,A320,1990,9,185.4,False,False,False,185.4,1.0759999990463256,1.144900006055832,Slurry Seal Coat,328,2.5,1050
31,A320,1995,14,187.9,False,False,False,187.9,1.4472999930381776,1.3662000060081485,Crack Sealing,162,0.0,1513
31,A330,1990,9,182.9,False,False,False,182.9,0.9162000000476838,0.9436000108718872,Crack Sealing,328,0.0,1050
31,A330,1995,14,182.9,False,False,False,182.9,1.166200029850006,0.8718999981880188,Aggregate Seal Coat,43,10.2,1513
31,A350,1990,9,215.9,False,False,False,215.9,1.128800004720688,1.1578500002622605,Aggregate Seal Coat,328,5.1,1050
31,A350,1995,14,221.0,False,False,False,221.0,1.8286999940872195,1.812999999523163,Crack Sealing,163,0.0,1513
31,A351,1990,9,236.2,False,False,False,236.2,0.8301999986171722,0.852700001001358,Aggregate Seal Coat,324,2.5,1050
31,A351,1995,14,238.7,False,False,False,238.7,1.326499992609024,1.4312000036239625,Crack Sealing,164,0.0,1513
31,A352,1990,9,236.2,False,False,False,236.2,0.8867000043392181,0.8812500059604644,Aggregate Seal Coat,328,2.5,1050
31,A352,1995,14,238.7,False,False,False,238.7,1.2863999962806705,1.3872999906539918,Crack Sealing,164,0.0,1513
31,A353,1990,9,269.2,False,False,False,269.2,1.1723000049591064,1.169199997186661,Aggregate Seal Coat,328,2.5,1050
31,A353,1995,14,271.7,False,False,False,271.7,1.591100001335144,1.7983000040054322,Crack Sealing,164,0.0,1513
32,0101,2002,10,182.9,False,False,True,1282.7,0.8111999928951263,0.7975999981164932,Crack Sealing,98,0.0,10118
32,0101,2006,14,182.9,False,False,True,1282.7,0.8033999979496003,0.9552000045776368,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,0.0,15497
32,0102,1998,6,109.2,False,False,True,1254.8,0.7358000040054322,0.9200999975204468,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),45,0.0,4812
32,0102,2001,9,109.2,False,False,True,1254.8,1.1699000120162966,0.9623000055551528,"Crack Sealing, Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",65,0.0,8833
32,0103,2001,9,104.1,False,True,True,1254.6999999999998,0.7304000079631805,0.7203499972820282,Crack Sealing,65,0.0,8833
32,0104,2001,9,185.4,False,True,True,1272.6,0.6445000052452088,0.6467500001192092,Crack Sealing,65,0.0,8833
32,0104,2006,14,185.4,False,True,True,1272.6,0.6464000046253204,0.6804000020027161,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,0.0,15497
32,0105,2001,9,106.7,False,True,True,1226.8,0.7053000032901764,0.7016999989748001,Crack Sealing,65,0.0,8833
32,0106,2006,14,182.9,False,True,True,1270.0,0.6465999960899353,0.6800000011920929,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,0.0,15497
32,0107,2001,9,111.8,False,True,True,1242.0,0.7951000034809113,0.819300001859665,Crack Sealing,65,0.0,8833
32,0107,2004,12,111.8,False,True,True,1242.0,0.960250011086464,1.3352999925613402,"Patch Pot Holes - Hand Spread, Compacted with Truck",87,0.0,13001
32,0107,2006,14,111.8,False,True,True,1242.0,1.3352999925613402,1.701799988746643,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,0.0,15497
32,0108,2001,9,177.8,False,True,True,1226.8,0.6818000018596649,0.6726500004529953,Crack Sealing,65,0.0,8833
32,0108,2006,14,177.8,False,True,True,1226.8,0.7750999927520752,1.0680999875068664,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,0.0,15497
32,0109,2004,12,177.8,False,True,True,1257.3000000000002,0.6188999891281128,0.7504999935626984,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",92,-0.0,13001
32,0110,2006,14,167.6,False,True,True,1262.4,0.6628000020980835,0.7719999909400941,"Patch Pot Holes - Hand Spread, Compacted with Truck",54,-0.0,15497
32,0111,2006,14,104.1,False,True,True,1239.6,0.6863999962806702,0.7728000104427337,"Patch Pot Holes - Hand Spread, Compacted with Truck",55,-0.0,15497
32,0112,2006,14,114.3,False,True,True,1224.3,0.7447000026702881,0.8045999944210053,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,0.0,15497
32,1020,1994,11,177.8,False,False,False,297.20000000000005,1.028750017285347,1.188100004196167,Crack Sealing,233,0.0,1778
32,1020,1999,16,177.8,False,False,False,297.20000000000005,1.3986000061035155,0.4555000007152557,Mill Off AC and Overlay with AC ,147,53.3,3242
32,1020,2012,29,236.2,False,False,False,355.6,0.7046000003814697,0.514900004863739,"Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",352,28.0,8987
32,1020,2014,31,264.20000000000005,False,False,False,383.6,0.517600005865097,0.5394000053405762,Aggregate Seal Coat,282,5.1,10351
32,1021,1992,11,198.1,False,False,False,350.5,1.5728000044822692,1.980799996852875,"Patch Pot Holes - Hand Spread, Compacted with Truck",241,0.0,1288
32,1030,1992,18,193.0,False,True,False,309.79999999999995,0.9329000055789948,1.044799989461899,Asphalt Concrete Overlay,136,68.6,3853
32,2027,1990,15,144.8,False,True,False,414.1,1.1950500011444092,1.357000005245209,Aggregate Seal Coat,27,15.2,8120
32,2027,1991,16,160.0,False,True,False,429.3,1.357000005245209,1.002400004863739,"Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck",189,0.0,8811
32,2027,1995,20,160.0,False,True,False,429.3,1.2662000060081482,1.215499985218048,"Patch Pot Holes - Hand Spread, Compacted with Truck, Surface Treatment, Single Layer",309,2.5,11552
32,7000,1993,16,122.0,False,True,False,386.1,1.1259999930858613,1.1572999894618987,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),166,0.0,9357
32,A310,1990,9,210.8,False,False,False,533.4,1.1377000153064727,1.1482999920845032,Asphalt Concrete Overlay,26,27.9,897
32,A320,1990,9,205.7,False,False,False,490.2,1.318999993801117,1.392299997806549,Slurry Seal Coat,26,7.6,897
32,A330,1990,9,213.4,False,False,True,497.9,1.217099976539612,1.254100000858307,Crack Sealing,26,0.0,897
32,A350,1990,9,228.6,False,False,False,546.1,1.3807999968528748,1.37039999961853,Aggregate Seal Coat,26,7.6,897
32,A351,1990,9,269.2,False,False,False,548.6,1.9031999826431276,1.8827999830245967,Aggregate Seal Coat,26,12.7,897
32,A352,1990,9,297.1,False,False,False,553.7,1.9264000177383425,2.011200034618378,Aggregate Seal Coat,26,12.7,897
32,B310,1990,13,109.3,False,True,False,358.20000000000005,0.8584999918937684,1.2330000281333924,Asphalt Concrete Overlay,0,38.1,7483
32,B320,1990,13,122.0,False,True,False,452.2,0.9625999987125398,1.1437000155448915,Slurry Seal Coat,60,2.5,7483
32,B320,1992,15,124.5,False,True,False,454.7,1.115400004386902,1.1184000253677369,Manual Premix Spot Patch (hand spreading and compacting with roller),250,0.0,8996
32,B330,1990,13,114.3,False,True,False,342.9,1.0930999994277957,1.2842000007629395,Crack Sealing,60,0.0,7483
32,B350,1990,13,155.0,False,True,False,485.2,0.7309000015258789,0.7944000065326691,Aggregate Seal Coat,60,5.1,7483
32,C310,1990,15,144.8,False,True,False,414.1,1.2848999977111817,1.943499994277954,Asphalt Concrete Overlay,336,50.8,8120
33,1001,2001,21,213.4,False,False,False,1092.2,1.4271000146865849,1.3352999925613402,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",12,0.0,13618
33,1001,2002,22,213.4,False,False,False,1092.2,1.5268999934196472,0.5766000032424927,Mill Off AC and Overlay with AC ,227,35.4,14727
34,0501,1995,24,241.3,False,False,False,2171.7000000000003,1.992899990081787,2.2119000196456917,"Patch Pot Holes - Hand Spread, Compacted with Truck",195,0.0,20568
34,0501,2000,29,241.3,False,False,False,2171.7000000000003,2.209299993515015,2.380499982833862,Manual Premix Spot Patch (hand spreading and compacting with roller),187,0.0,26280
34,0502,1992,21,221.0,False,False,False,1526.6,2.0739000082015995,0.9931999921798704,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",73,43.2,17743
34,0502,2000,29,264.2,False,False,False,1569.8000000000002,1.0769999861717223,1.095200002193451,"Patch Pot Holes - Hand Spread, Compacted with Truck",187,0.0,26280
34,0502,2003,32,264.20000000000005,False,False,False,1569.8000000000002,1.1240500032901763,1.1146999955177308,Manual Premix Spot Patch (hand spreading and compacting with roller),146,0.0,30659
34,0503,1992,21,233.7,False,False,False,1003.3,2.0157000064849853,0.6700000047683716,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",95,119.4,17743
34,0504,1992,21,221.0,False,False,False,1026.2,1.6143000006675718,0.7163999915122986,"AC Shoulder Restoration, Asphalt Concrete Overlay",94,119.4,17743
34,0505,1992,21,231.1,False,False,False,993.1,1.8035000085830688,0.8852000057697296,"AC Shoulder Restoration, Asphalt Concrete Overlay",102,45.7,17743
34,0506,1992,21,241.3,False,False,False,495.3,1.7447999835014345,0.7327999949455262,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",102,45.8,17743
34,0507,1992,21,210.8,False,False,False,1836.4,2.0448999881744383,0.7812000095844269,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",102,137.2,17743
34,0508,1992,21,223.5,False,False,False,1069.3,1.531599998474121,0.7397999942302704,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",102,139.7,17743
34,0509,1992,21,238.8,False,False,False,1084.6,2.178999996185303,0.7533999919891358,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",102,58.3,17743
34,0559,1992,21,218.4,False,False,False,1247.1,2.4044999837875363,0.861599999666214,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",102,61.0,17743
34,0560,1992,21,215.9,False,False,False,584.2,2.671100044250488,0.6132000029087066,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",102,35.5,17743
34,1003,1993,20,190.5,False,False,False,1011.0,1.6325999975204466,1.2973000049591064,Mill Off AC and Overlay with AC ,60,5.1,13422
34,1003,1999,26,195.6,False,False,False,1016.1,1.4728999972343444,1.9159000158309936,Manual Premix Spot Patch (hand spreading and compacting with roller),275,0.0,17715
34,1003,2002,29,195.6,False,False,False,1016.1,1.9159000158309936,1.69269996881485,Manual Premix Spot Patch (hand spreading and compacting with roller),22,0.0,19854
34,1003,2004,31,195.6,False,False,False,1016.1,2.8403000354766847,3.306499981880188,Manual Premix Spot Patch (hand spreading and compacting with roller),109,0.0,21504
34,1011,1997,26,228.6,False,False,False,1018.6,1.8616000056266784,1.0906999945640563,"Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",100,38.0,23245
34,1030,1990,22,152.4,False,False,False,919.5,3.9907999992370606,4.770399951934815,Crack Sealing,194,0.0,8626
34,1030,1995,27,152.4,False,False,False,919.5,5.666099929809571,2.8108999729156494,"Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",18,43.2,10588
34,1030,2004,36,195.6,False,False,False,962.7,3.2457000017166138,3.7209000110626222,"Patch Pot Holes - Hand Spread, Compacted with Truck",109,0.0,14079
34,1033,1995,22,30.5,False,True,False,538.5,3.142699992656708,1.269000005722046,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,88,33.0,7239
34,1033,2003,30,63.5,False,True,False,571.5,1.7732999920845032,1.5728999972343445,"Surface Treatment, Single Layer",233,7.6,9155
34,1033,2009,36,71.1,False,True,False,579.1,2.1508000016212465,2.1394999742507936,Crack Sealing,64,0.0,10748
35,0501,2001,37,266.7,False,False,False,571.5,0.5517999976873398,0.7476999938488007,Crack Sealing,115,0.0,82541
35,0502,2004,40,287.0,False,False,False,604.5,0.7660999953746797,0.866700005531311,Manual Premix Spot Patch (hand spreading and compacting with roller),267,0.0,84497
35,1003,1997,15,185.4,False,False,False,350.5,1.6707000017166138,1.3402000069618225,Manual Premix Spot Patch (hand spreading and compacting with roller),239,0.0,5346
35,1005,2003,21,221.0,False,False,False,431.8,0.6590999960899353,0.7486000001430512,Crack Sealing,183,0.0,17587
35,2007,1991,15,228.6,False,True,False,477.5,0.513299998641014,0.5468000054359436,Manual Premix Spot Patch (hand spreading and compacting with roller),170,0.0,3629
35,6033,1997,40,167.7,True,False,False,464.8,1.6216999888420105,1.617900002002716,"Patch Pot Holes - Hand Spread, Compacted with Truck",16,0.0,22119
35,6033,2001,44,167.7,True,False,False,464.8,1.5794000148773195,1.658399987220764,"Patch Pot Holes - Hand Spread, Compacted with Truck",140,0.0,24021
35,6033,2001,44,167.7,True,False,False,464.8,1.658399987220764,1.0807000041007997,Asphalt Concrete Overlay,36,35.6,24021
35,6035,1991,27,200.6,True,False,True,589.2,1.169199991226196,1.4261000275611877,Machine Premix Patch (placing premix with paver roller),185,0.0,25749
36,1011,1993,9,248.9,False,False,False,632.4,1.211300003528595,0.8887000024318695,"AC Shoulder Restoration, Asphalt Concrete Overlay",358,111.7,3984
36,1643,1991,13,55.9,False,True,False,447.1,1.4694000124931337,1.806599998474121,Manual Premix Spot Patch (hand spreading and compacting with roller),38,0.0,7631
36,1643,1995,17,55.9,False,True,False,447.1,2.8009999990463257,2.0284999847412117,Machine Premix Patch (placing premix with paver roller),241,0.0,10583
36,1643,1996,18,55.9,False,True,False,447.1,2.0284999847412117,0.8315999984741211,"AC Shoulder Restoration, Asphalt Concrete Overlay",53,73.6,11260
36,1644,1996,17,58.4,False,True,False,586.7,1.19410001039505,0.8016999959945679,"AC Shoulder Restoration, Longitudinal Subdrains, Mill Off AC and Overlay with AC ",140,33.0,997
36,1644,1997,18,91.4,False,True,False,619.7,0.7742999970912934,0.823499995470047,Crack Sealing,84,0.0,1068
36,A310,1990,12,55.9,False,True,False,447.1,0.9153999924659728,1.0864000141620636,Asphalt Concrete Overlay,97,25.4,7147
36,A310,1995,17,81.3,False,True,False,472.5,1.2207000136375428,1.143300008773804,Machine Premix Patch (placing premix with paver roller),238,0.0,10583
36,A320,1990,12,68.6,False,True,False,444.5,0.8814999997615814,1.1842000007629396,Slurry Seal Coat,77,12.7,7147
36,A320,1993,15,81.3,False,True,False,457.2,1.3183000087738037,1.33199999332428,"Patch Pot Holes - Hand Spread, Compacted with Truck",27,0.0,9052
36,A320,1995,17,81.3,False,True,False,457.2,1.6448000192642211,1.5070000052452088,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),8,0.0,10583
36,A321,1990,12,86.4,False,True,False,470.0,1.5136000037193298,1.207200014591217,Slurry Seal Coat,233,12.7,7147
36,A330,1990,12,55.9,False,True,False,447.1,1.2450000047683716,1.259500002861023,Crack Sealing,77,0.0,7147
36,A330,1995,17,55.9,False,True,False,447.1,1.667899990081787,1.9580999612808228,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),8,0.0,10583
36,A331,1992,14,55.9,False,True,False,447.1,1.684249997138977,1.8911999821662904,"Patch Pot Holes - Hand Spread, Compacted with Truck, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",14,0.0,8282
36,A331,1994,16,55.9,False,True,False,447.1,1.9321000099182128,1.94650000333786,"Patch Pot Holes - Hand Spread, Compacted with Truck",34,0.0,9817
36,A331,1995,17,55.9,False,True,False,447.1,1.94650000333786,1.9707000136375428,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),8,0.0,10583
36,A340,1995,17,55.9,False,True,False,447.1,3.1795000076293944,2.0119999766349794,Machine Premix Patch (placing premix with paver roller),238,0.0,10583
36,A350,1990,12,66.0,False,True,False,452.1,1.6757999777793886,1.5348000049591064,Aggregate Seal Coat,77,20.3,7147
36,B310,1990,11,58.4,False,True,False,586.7,1.826099979877472,1.4996000170707702,"Asphalt Concrete Overlay, Manual Premix Spot Patch (hand spreading and compacting with roller)",99,25.4,619
36,B310,1994,15,83.8,False,True,False,612.1,1.685800015926361,1.7677000164985657,Manual Premix Spot Patch (hand spreading and compacting with roller),35,0.0,835
36,B320,1990,11,81.3,False,True,False,624.9,1.1062500029802322,1.104900014400482,Slurry Seal Coat,79,12.7,619
36,B320,1991,12,94.0,False,True,False,637.6,1.5044000029563904,1.5330000042915346,"Patch Pot Holes - Hand Spread, Compacted with Truck",67,0.0,689
36,B320,1992,13,94.0,False,True,False,637.6,1.5330000042915346,1.4749000072479248,"Patch Pot Holes - Hand Spread, Compacted with Truck",105,0.0,748
36,B330,1990,11,58.4,False,True,False,586.7,1.1454999804496766,1.238599991798401,Crack Sealing,79,0.0,619
36,B330,1992,13,58.4,False,True,False,586.7,1.224400007724762,1.2131999850273134,"Patch Pot Holes - Hand Spread, Compacted with Truck",105,0.0,748
36,B330,1994,15,58.4,False,True,False,586.7,1.2601999998092652,1.2894999980926514,"Manual Premix Spot Patch (hand spreading and compacting with roller), Patch Pot Holes - Hand Spread, Compacted with Truck",35,0.0,835
36,B330,1995,16,58.4,False,True,False,586.7,1.2894999980926514,1.7550999999046326,"Manual Premix Spot Patch (hand spreading and compacting with roller), Patch Pot Holes - Hand Spread, Compacted with Truck",8,0.0,928
36,B331,1990,11,58.4,False,True,False,586.7,1.1476999878883365,1.1968000173568725,Manual Premix Spot Patch (hand spreading and compacting with roller),36,0.0,619
36,B351,1990,11,86.4,False,True,False,602.0,1.1667999982833863,1.2174000263214113,Aggregate Seal Coat,91,12.7,619
36,B352,1990,11,58.4,False,True,False,586.7,1.2098000049591064,1.2503000140190124,Aggregate Seal Coat,91,12.7,619
36,B352,1992,13,71.1,False,True,False,599.4,1.2210000038146973,1.2419999957084658,"Patch Pot Holes - Hand Spread, Compacted with Truck",105,0.0,748
36,B352,1994,15,71.1,False,True,False,599.4,1.2727999925613402,1.286499989032745,Manual Premix Spot Patch (hand spreading and compacting with roller),35,0.0,835
36,B353,1990,11,58.4,False,True,False,586.7,1.2147000074386596,1.2488999962806702,Aggregate Seal Coat,91,12.7,619
36,B354,1990,11,58.4,False,True,False,586.7,0.8299000024795533,0.8324000120162964,Aggregate Seal Coat,91,12.7,619
37,1006,1990,9,233.7,False,False,False,472.5,0.6977000057697296,0.7437000036239624,"Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate), Slurry Seal Coat",294,7.6,14344
37,1024,1992,13,121.9,False,False,False,426.7,1.0253999829292295,1.347800004482269,Mill Off AC and Overlay with AC ,28,114.3,1925
37,1028,2002,21,43.2,False,True,False,248.9,1.036800003051758,1.0137999951839447,Mill Off AC and Overlay with AC ,51,63.4,4452
37,1645,1998,13,187.9,False,True,False,393.6,0.9568000078201294,1.1823999881744385,Manual Premix Spot Patch (hand spreading and compacting with roller),197,0.0,6325
