STATE_CODE,SHRP_ID,CONSTRUCTION_NO,YEAR_VISITED,VISIT_DATE,MRI,IRI_previous,MERRA_ID,PRECIPITATION,TEMP_MEAN_AVG,FREEZE_INDEX,FREEZE_THAW,REL_HUM_AVG_AVG,ANNUAL_ESAL_TREND,AADTT_ALL_TRUCKS_TREND,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT
4,0115,1,1999,1999-11-17,0.6760999977588653,0.6841000020503998,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,6.599999904632568,False,True,False,15.099999904632568
4,0115,1,2000,2000-12-19,0.6873999953269958,0.6760999977588653,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,6.599999904632568,False,True,False,15.099999904632568
4,0115,2,2001,2001-11-06,0.7730000078678132,0.6873999953269958,138922,176.46,19.399999618530277,0.0,40.0,34,142953,1006,8,6.599999904632568,False,True,False,15.099999904632568
4,0115,2,2002,2002-02-20,0.7971000015735626,0.7730000078678132,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,6.599999904632568,False,True,False,15.099999904632568
4,0115,3,2003,2003-03-02,0.785700011253357,0.7971000015735626,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,6.599999904632568,False,True,False,15.099999904632568
4,0115,3,2004,2004-03-10,0.954399996995926,0.785700011253357,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,6.599999904632568,False,True,False,15.099999904632568
4,0115,3,2005,2005-03-15,1.106599998474121,0.954399996995926,138922,415.41,18.700000762939453,0.0,17.0,41,50000,220,12,6.599999904632568,False,True,False,15.099999904632568
4,0115,3,2006,2006-03-27,2.025099992752075,1.106599998474121,138922,124.92,18.899999618530277,0.0,32.0,31,21840,219,13,6.599999904632568,False,True,False,15.099999904632568
4,0116,1,1995,1995-02-27,0.6952999949455261,0.6736999928951264,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,4.0,False,True,False,16.100000381469727
4,0116,1,1997,1997-01-23,0.7118000149726867,0.6952999949455261,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,4.0,False,True,False,16.100000381469727
4,0116,1,1998,1998-08-06,0.7080500036478043,0.7118000149726867,138922,225.04,17.5,0.0,27.0,40,176770,835,5,4.0,False,True,False,16.100000381469727
4,0116,1,1999,1999-11-17,0.7282999932765961,0.7080500036478043,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,4.0,False,True,False,16.100000381469727
4,0116,1,2000,2000-12-19,0.7371000111103059,0.7282999932765961,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,4.0,False,True,False,16.100000381469727
4,0116,2,2001,2001-11-06,0.8061999917030334,0.7371000111103059,138922,176.46,19.399999618530277,0.0,40.0,34,85772,1006,8,4.0,False,True,False,16.100000381469727
4,0116,2,2002,2002-02-20,1.1343000054359436,0.8061999917030334,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,4.0,False,True,False,16.100000381469727
4,0116,3,2003,2003-03-02,0.8306000053882598,1.1343000054359436,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,4.5,False,True,False,16.600000381469727
4,0116,3,2004,2004-03-10,0.925600004196167,0.8306000053882598,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,4.5,False,True,False,16.600000381469727
4,0116,3,2005,2005-03-15,0.9035000085830688,0.925600004196167,138922,415.41,18.700000762939453,0.0,17.0,41,51000,220,12,4.5,False,True,False,16.600000381469727
4,0116,3,2006,2006-03-27,0.992299997806549,0.9035000085830688,138922,124.92,18.899999618530277,0.0,32.0,31,21840,219,13,4.5,False,True,False,16.600000381469727
4,0117,1,1995,1995-02-27,0.6137999951839447,0.635099995136261,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,7.400000095367432,False,True,False,15.599999904632568
4,0117,1,1997,1997-01-23,0.6321999967098236,0.6137999951839447,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,7.400000095367432,False,True,False,15.599999904632568
4,0117,1,1998,1998-08-06,0.642450001835823,0.6321999967098236,138922,225.04,17.5,0.0,27.0,40,176770,835,5,7.400000095367432,False,True,False,15.599999904632568
4,0117,1,1999,1999-11-17,0.6331000030040741,0.642450001835823,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,7.400000095367432,False,True,False,15.599999904632568
4,0117,1,2000,2000-12-19,0.6360000014305114,0.6331000030040741,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,7.400000095367432,False,True,False,15.599999904632568
4,0117,2,2001,2001-11-06,0.6978000044822692,0.6360000014305114,138922,176.46,19.399999618530277,0.0,40.0,34,142953,1006,8,7.400000095367432,False,True,False,15.599999904632568
4,0117,2,2002,2002-02-20,0.7202000021934509,0.6978000044822692,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,7.400000095367432,False,True,False,15.599999904632568
4,0117,3,2003,2003-03-02,0.9564999878406524,0.7202000021934509,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,7.400000095367432,False,True,False,15.599999904632568
4,0117,3,2004,2004-03-10,0.704200005531311,0.9564999878406524,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,7.400000095367432,False,True,False,15.599999904632568
4,0117,3,2005,2005-03-15,0.9842000007629396,0.704200005531311,138922,415.41,18.700000762939453,0.0,17.0,41,51000,220,12,7.400000095367432,False,True,False,15.599999904632568
4,0117,3,2006,2006-03-27,1.1323000013828275,0.9842000007629396,138922,124.92,18.899999618530277,0.0,32.0,31,21840,219,13,7.400000095367432,False,True,False,15.599999904632568
4,0118,1,1995,1995-02-27,0.7662000000476837,0.8186000049114227,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,3.900000095367432,False,True,False,15.699999809265137
4,0118,1,1997,1997-01-23,0.8185000121593475,0.7662000000476837,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,3.900000095367432,False,True,False,15.699999809265137
4,0118,1,1998,1998-08-06,0.8007000029087067,0.8185000121593475,138922,225.04,17.5,0.0,27.0,40,176770,835,5,3.900000095367432,False,True,False,15.699999809265137
4,0118,1,1999,1999-11-17,0.8412999868392944,0.8007000029087067,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,3.900000095367432,False,True,False,15.699999809265137
4,0118,1,2000,2000-12-19,0.8737000107765197,0.8412999868392944,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,3.900000095367432,False,True,False,15.699999809265137
4,0118,2,2001,2001-11-06,1.05139998793602,0.8737000107765197,138922,176.46,19.399999618530277,0.0,40.0,34,141202,1006,8,3.900000095367432,False,True,False,15.699999809265137
4,0118,2,2002,2002-02-20,1.0901000201702118,1.05139998793602,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,3.900000095367432,False,True,False,15.699999809265137
4,0118,3,2003,2003-03-02,0.9117999970912932,1.0901000201702118,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,4.400000095367432,False,True,False,16.199999809265137
4,0118,3,2004,2004-03-10,0.9891999900341032,0.9117999970912932,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,4.400000095367432,False,True,False,16.199999809265137
4,0118,3,2005,2005-03-15,0.9251999974250792,0.9891999900341032,138922,415.41,18.700000762939453,0.0,17.0,41,51000,220,12,4.400000095367432,False,True,False,16.199999809265137
4,0118,3,2006,2006-03-27,0.9607999920845032,0.9251999974250792,138922,124.92,18.899999618530277,0.0,32.0,31,21000,219,13,4.400000095367432,False,True,False,16.199999809265137
4,0119,1,1995,1995-02-27,0.8280000030994416,0.8828999996185303,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,6.300000190734863,False,True,False,15.0
4,0119,1,1997,1997-01-23,0.8930999994277954,0.8280000030994416,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,6.300000190734863,False,True,False,15.0
4,0119,1,1998,1998-08-06,0.9729000002145768,0.8930999994277954,138922,225.04,17.5,0.0,27.0,40,176770,835,5,6.300000190734863,False,True,False,15.0
4,0119,1,1999,1999-11-17,0.9317000031471252,0.9729000002145768,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,6.300000190734863,False,True,False,15.0
4,0119,1,2000,2000-12-19,1.0096000015735629,0.9317000031471252,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,6.300000190734863,False,True,False,15.0
4,0119,1,2001,2001-11-06,1.1395000159740447,1.0096000015735629,138922,176.46,19.399999618530277,0.0,40.0,34,212970,1006,8,6.300000190734863,False,True,False,15.0
4,0119,1,2002,2002-02-20,1.0558999955654145,1.1395000159740447,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,6.300000190734863,False,True,False,15.0
4,0119,2,2003,2003-03-02,0.9714999914169312,1.0558999955654145,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,6.300000190734863,False,True,False,15.0
4,0119,2,2004,2004-03-10,0.96489999294281,0.9714999914169312,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,6.300000190734863,False,True,False,15.0
4,0119,2,2005,2005-03-15,1.2554999947547911,0.96489999294281,138922,415.41,18.700000762939453,0.0,17.0,41,51000,220,12,6.300000190734863,False,True,False,15.0
4,0119,2,2006,2006-03-27,1.3917999982833862,1.2554999947547911,138922,124.92,18.899999618530277,0.0,32.0,31,21420,219,13,6.300000190734863,False,True,False,15.0
4,0120,1,1995,1995-02-27,0.8995000004768372,0.90660001039505,138922,170.69,18.899999618530277,0.0,27.0,36,141485,657,2,4.0,False,True,False,15.900000095367432
4,0120,1,1997,1997-01-23,0.9857000112533568,0.8995000004768372,138922,228.2,18.799999237060547,0.0,44.0,35,165820,770,4,4.0,False,True,False,15.900000095367432
4,0120,1,1998,1998-08-06,0.973149996995926,0.9857000112533568,138922,225.04,17.5,0.0,27.0,40,179817,835,5,4.0,False,True,False,15.900000095367432
4,0120,1,1999,1999-11-17,1.0495999991893767,0.973149996995926,138922,130.0,18.799999237060547,0.0,27.0,30,188431,875,6,4.0,False,True,False,15.900000095367432
4,0120,1,2000,2000-12-19,1.04799998998642,1.0495999991893767,138922,100.56,19.299999237060547,0.0,24.0,32,204495,947,7,4.0,False,True,False,15.900000095367432
4,0120,1,2001,2001-11-06,1.0181999981403351,1.04799998998642,138922,176.46,19.399999618530277,0.0,40.0,34,216642,1006,8,4.0,False,True,False,15.900000095367432
4,0120,1,2002,2002-02-20,1.066299992799759,1.0181999981403351,138922,53.65,19.399999618530277,0.0,31.0,27,405935,1885,9,4.0,False,True,False,15.900000095367432
4,0120,2,2003,2003-03-02,1.0138999938964846,1.066299992799759,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,4.5,False,True,False,16.40000009536743
4,0120,2,2004,2004-03-10,1.0316000103950502,1.0138999938964846,138922,292.28,18.799999237060547,0.0,34.0,35,51000,220,11,4.5,False,True,False,16.40000009536743
4,0120,2,2005,2005-03-15,1.0262999951839449,1.0316000103950502,138922,415.41,18.700000762939453,0.0,17.0,41,51000,220,12,4.5,False,True,False,16.40000009536743
4,0120,2,2006,2006-03-27,1.0508000016212464,1.0262999951839449,138922,124.92,18.899999618530277,0.0,32.0,31,21000,219,13,4.5,False,True,False,16.40000009536743
4,0121,1,1995,1995-02-27,0.7268000006675721,0.7274999916553497,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,1997,1997-01-23,0.7447000026702881,0.7268000006675721,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,1998,1998-08-06,0.7651500046253203,0.7447000026702881,138922,225.04,17.5,0.0,27.0,40,176770,835,5,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,1999,1999-11-17,0.7789000034332275,0.7651500046253203,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,2000,2000-12-19,0.7555000066757203,0.7789000034332275,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,2001,2001-11-06,0.7579999923706054,0.7555000066757203,138922,176.46,19.399999618530277,0.0,40.0,34,212970,1006,8,4.099999904632568,False,True,False,20.09999990463257
4,0121,1,2002,2002-02-20,0.8416999995708465,0.7579999923706054,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,4.099999904632568,False,True,False,20.09999990463257
4,0121,2,2003,2003-03-02,0.8656999886035919,0.8416999995708465,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,4.599999904632568,False,True,False,20.59999990463257
4,0121,2,2004,2004-03-10,0.8973000109195709,0.8656999886035919,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,4.599999904632568,False,True,False,20.59999990463257
4,0121,2,2005,2005-03-15,0.8519999980926514,0.8973000109195709,138922,415.41,18.700000762939453,0.0,17.0,41,50000,220,12,4.599999904632568,False,True,False,20.59999990463257
4,0121,2,2006,2006-03-27,0.8870999932289123,0.8519999980926514,138922,124.92,18.899999618530277,0.0,32.0,31,22260,219,13,4.599999904632568,False,True,False,20.59999990463257
4,0122,1,1995,1995-02-27,0.913400000333786,0.9331000089645386,138922,170.69,18.899999618530277,0.0,27.0,36,139087,657,2,4.199999809265137,False,True,False,18.299999713897705
4,0122,1,1997,1997-01-23,1.0020000159740448,0.913400000333786,138922,228.2,18.799999237060547,0.0,44.0,35,163009,770,4,4.199999809265137,False,True,False,18.299999713897705
4,0122,1,1998,1998-08-06,0.9684999972581864,1.0020000159740448,138922,225.04,17.5,0.0,27.0,40,176770,835,5,4.199999809265137,False,True,False,18.299999713897705
4,0122,1,1999,1999-11-17,1.124500000476837,0.9684999972581864,138922,130.0,18.799999237060547,0.0,27.0,30,185238,875,6,4.199999809265137,False,True,False,18.299999713897705
4,0122,1,2000,2000-12-19,1.0356000006198882,1.124500000476837,138922,100.56,19.299999237060547,0.0,24.0,32,201029,947,7,4.199999809265137,False,True,False,18.299999713897705
4,0122,2,2001,2001-11-06,1.003699994087219,1.0356000006198882,138922,176.46,19.399999618530277,0.0,40.0,34,187881,1006,8,4.199999809265137,False,True,False,18.299999713897705
4,0122,2,2002,2002-02-20,1.036800003051758,1.003699994087219,138922,53.65,19.399999618530277,0.0,31.0,27,399054,1885,9,4.199999809265137,False,True,False,18.299999713897705
4,0122,3,2003,2003-03-02,1.037099999189377,1.036800003051758,138922,220.67,19.700000762939453,0.0,21.0,33,42000,214,10,4.699999809265137,False,True,False,18.799999713897705
4,0122,3,2004,2004-03-10,1.1120999991893767,1.037099999189377,138922,292.28,18.799999237060547,0.0,34.0,35,50000,220,11,4.699999809265137,False,True,False,18.799999713897705
4,0122,3,2005,2005-03-15,1.055299985408783,1.1120999991893767,138922,415.41,18.700000762939453,0.0,17.0,41,50000,220,12,4.699999809265137,False,True,False,18.799999713897705
4,0122,3,2006,2006-03-27,1.1019999861717222,1.055299985408783,138922,124.92,18.899999618530277,0.0,32.0,31,22260,219,13,4.699999809265137,False,True,False,18.799999713897705
4,0123,1,1995,1995-02-27,0.6686999917030334,0.70799999833107,138922,170.69,18.899999618530277,0.0,27.0,36,136689,657,2,6.800000190734863,False,True,False,18.50000023841858
4,0123,1,1997,1997-01-23,0.7351999998092651,0.6686999917030334,138922,228.2,18.799999237060547,0.0,44.0,35,160198,770,4,6.800000190734863,False,True,False,18.50000023841858
4,0123,1,1998,1998-08-06,0.7273999989032744,0.7351999998092651,138922,225.04,17.5,0.0,27.0,40,173722,835,5,6.800000190734863,False,True,False,18.50000023841858
4,0123,1,1999,1999-11-17,0.7588999986648559,0.7273999989032744,138922,130.0,18.799999237060547,0.0,27.0,30,182044,875,6,6.800000190734863,False,True,False,18.50000023841858
4,0123,1,2000,2000-12-19,0.7595999896526336,0.7588999986648559,138922,100.56,19.299999237060547,0.0,24.0,32,197563,947,7,6.800000190734863,False,True,False,18.50000023841858
4,0123,2,2001,2001-11-06,0.8492999970912933,0.7595999896526336,138922,176.46,19.399999618530277,0.0,40.0,34,140488,1006,8,6.800000190734863,False,True,False,18.50000023841858
4,0123,2,2002,2002-02-20,0.7638000130653382,0.8492999970912933,138922,53.65,19.399999618530277,0.0,31.0,27,392174,1885,9,6.800000190734863,False,True,False,18.50000023841858
4,0123,3,2003,2003-03-02,0.7448000013828278,0.7638000130653382,138922,220.67,19.700000762939453,0.0,21.0,33,41000,214,10,6.800000190734863,False,True,False,18.50000023841858
4,0123,3,2004,2004-03-10,1.0318000197410584,0.7448000013828278,138922,292.28,18.799999237060547,0.0,34.0,35,49000,220,11,6.800000190734863,False,True,False,18.50000023841858
4,0123,3,2005,2005-03-15,0.8642999947071076,1.0318000197410584,138922,415.41,18.700000762939453,0.0,17.0,41,50000,220,12,6.800000190734863,False,True,False,18.50000023841858
4,0123,3,2006,2006-03-27,1.2528999865055084,0.8642999947071076,138922,124.92,18.899999618530277,0.0,32.0,31,18974,219,13,6.800000190734863,False,True,False,18.50000023841858
4,0124,1,1995,1995-02-27,0.5313999980688096,0.5501000046730041,138922,170.69,18.899999618530277,0.0,27.0,36,136689,657,2,6.699999809265137,False,True,False,22.49999952316284
4,0124,1,1997,1997-01-23,0.5708000063896179,0.5313999980688096,138922,228.2,18.799999237060547,0.0,44.0,35,160198,770,4,6.699999809265137,False,True,False,22.49999952316284
4,0124,1,1998,1998-08-06,0.5667999967932702,0.5708000063896179,138922,225.04,17.5,0.0,27.0,40,173722,835,5,6.699999809265137,False,True,False,22.49999952316284
4,0124,1,1999,1999-11-17,0.5852999985218048,0.5667999967932702,138922,130.0,18.799999237060547,0.0,27.0,30,182044,875,6,6.699999809265137,False,True,False,22.49999952316284
4,0124,1,2000,2000-12-19,0.6060000002384186,0.5852999985218048,138922,100.56,19.299999237060547,0.0,24.0,32,197563,947,7,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2001,2001-11-06,0.6936000019311905,0.6060000002384186,138922,176.46,19.399999618530277,0.0,40.0,34,140488,1006,8,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2002,2002-02-20,0.7414999902248383,0.6936000019311905,138922,53.65,19.399999618530277,0.0,31.0,27,392174,1885,9,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2003,2003-03-02,0.8883999824523926,0.7414999902248383,138922,220.67,19.700000762939453,0.0,21.0,33,41000,214,10,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2004,2004-03-10,0.9917999923229216,0.8883999824523926,138922,292.28,18.799999237060547,0.0,34.0,35,49000,220,11,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2005,2005-03-15,1.268699985742569,0.9917999923229216,138922,415.41,18.700000762939453,0.0,17.0,41,50000,220,12,6.699999809265137,False,True,False,22.49999952316284
4,0124,2,2006,2006-03-27,1.3147000074386597,1.268699985742569,138922,124.92,18.899999618530277,0.0,32.0,31,18974,219,13,6.699999809265137,False,True,False,22.49999952316284
4,0161,1,1995,1995-02-27,1.1541999936103822,1.1735999941825868,138922,170.69,18.899999618530277,0.0,27.0,36,146281,657,2,5.699999809265137,False,False,False,9.49999976158142
4,0161,1,1997,1997-01-23,1.1862000107765198,1.1541999936103822,138922,228.2,18.799999237060547,0.0,44.0,35,171440,770,4,5.699999809265137,False,False,False,9.49999976158142
4,0161,1,1998,1998-08-06,1.1487500011920928,1.1862000107765198,138922,225.04,17.5,0.0,27.0,40,185913,835,5,5.699999809265137,False,False,False,9.49999976158142
4,0161,1,1999,1999-11-17,1.1956000089645389,1.1487500011920928,138922,130.0,18.799999237060547,0.0,27.0,30,194819,875,6,5.699999809265137,False,False,False,9.49999976158142
4,0161,1,2000,2000-12-19,1.2128999948501586,1.1956000089645389,138922,100.56,19.299999237060547,0.0,24.0,32,211427,947,7,5.699999809265137,False,False,False,9.49999976158142
4,0161,2,2001,2001-11-06,1.221399998664856,1.2128999948501586,138922,176.46,19.399999618530277,0.0,40.0,34,90208,1006,8,5.699999809265137,False,False,False,9.49999976158142
4,0161,2,2002,2002-02-20,1.4139999985694884,1.221399998664856,138922,53.65,19.399999618530277,0.0,31.0,27,419695,1885,9,5.699999809265137,False,False,False,9.49999976158142
4,0161,3,2003,2003-03-02,1.1421999871730804,1.4139999985694884,138922,220.67,19.700000762939453,0.0,21.0,33,44000,214,10,6.199999809265137,False,False,False,9.99999976158142
4,0161,3,2004,2004-03-10,1.1479000091552731,1.1421999871730804,138922,292.28,18.799999237060547,0.0,34.0,35,53000,220,11,6.199999809265137,False,False,False,9.99999976158142
4,0161,3,2005,2005-03-15,1.1888000130653382,1.1479000091552731,138922,415.41,18.700000762939453,0.0,17.0,41,54000,220,12,6.199999809265137,False,False,False,9.99999976158142
4,0161,3,2006,2006-03-27,1.236299991607666,1.1888000130653382,138922,124.92,18.899999618530277,0.0,32.0,31,23520,219,13,6.199999809265137,False,False,False,9.99999976158142
4,0162,1,1995,1995-02-27,1.1972000002861023,1.2080000042915344,138922,170.69,18.899999618530277,0.0,27.0,36,146281,657,2,8.5,False,False,False,8.5
4,0162,1,1997,1997-01-23,1.236799991130829,1.1972000002861023,138922,228.2,18.799999237060547,0.0,44.0,35,171440,770,4,8.5,False,False,False,8.5
4,0162,1,1998,1998-08-06,1.2345999896526336,1.236799991130829,138922,225.04,17.5,0.0,27.0,40,185913,835,5,8.5,False,False,False,8.5
4,0162,1,1999,1999-11-17,1.2638999938964843,1.2345999896526336,138922,130.0,18.799999237060547,0.0,27.0,30,194819,875,6,8.5,False,False,False,8.5
4,0162,1,2000,2000-12-19,1.2424999952316282,1.2638999938964843,138922,100.56,19.299999237060547,0.0,24.0,32,211427,947,7,8.5,False,False,False,8.5
4,0162,1,2001,2001-11-06,1.2514999985694883,1.2424999952316282,138922,176.46,19.399999618530277,0.0,40.0,34,223986,1006,8,8.5,False,False,False,8.5
4,0162,1,2002,2002-02-20,1.2542999982833862,1.2514999985694883,138922,53.65,19.399999618530277,0.0,31.0,27,419695,1885,9,8.5,False,False,False,8.5
4,0162,2,2003,2003-03-02,1.114500004053116,1.2542999982833862,138922,220.67,19.700000762939453,0.0,21.0,33,44000,214,10,9.0,False,False,False,9.0
4,0162,2,2004,2004-03-10,1.1942000031471252,1.114500004053116,138922,292.28,18.799999237060547,0.0,34.0,35,52000,220,11,9.0,False,False,False,9.0
4,0162,2,2005,2005-03-15,1.1575000047683717,1.1942000031471252,138922,415.41,18.700000762939453,0.0,17.0,41,53000,220,12,9.0,False,False,False,9.0
4,0162,2,2006,2006-03-27,1.1979999899864198,1.1575000047683717,138922,124.92,18.899999618530277,0.0,32.0,31,22260,219,13,9.0,False,False,False,9.0
4,0501,1,1992,1992-01-15,1.2258750051259997,1.2354000061750412,136046,424.41,21.600000381469727,0.0,15.0,43,304073,620,24,4.9999998807907104,False,False,False,19.199999690055847
4,0501,1,1993,1993-02-22,1.3558000087738038,1.2258750051259997,136046,257.09,21.600000381469727,0.0,6.0,43,163000,334,25,4.9999998807907104,False,False,False,19.199999690055847
4,0502,2,1990,1990-09-21,1.3620999991893767,2.0117000222206114,136046,228.98,21.700000762939453,0.0,19.0,38,175000,660,22,6.400000095367432,False,False,False,21.09999990463257
4,0502,2,1992,1992-01-15,1.5176250040531158,1.3620999991893767,136046,424.41,21.600000381469727,0.0,15.0,43,220000,620,24,6.400000095367432,False,False,False,21.09999990463257
4,0502,2,1993,1993-02-22,1.4190999984741213,1.5176250040531158,136046,257.09,21.600000381469727,0.0,6.0,43,124348,334,25,6.400000095367432,False,False,False,21.09999990463257
4,0502,2,1997,1997-07-07,1.8089499950408936,1.4190999984741213,136046,135.36,22.600000381469727,0.0,10.0,34,223000,645,29,6.400000095367432,False,False,False,21.09999990463257
4,0502,3,1998,1998-12-11,2.003300023078918,1.8089499950408936,136046,264.97,21.399999618530277,0.0,10.0,39,202200,840,30,6.500000096857548,False,False,False,21.199999906122684
4,0502,3,1999,1999-11-11,2.361299991607666,2.003300023078918,136046,99.11,22.799999237060547,0.0,2.0,29,364000,918,31,6.500000096857548,False,False,False,21.199999906122684
4,0502,3,2000,2000-12-06,2.426699995994568,2.361299991607666,136046,133.32,23.0,0.0,4.0,33,283350,759,32,6.500000096857548,False,False,False,21.199999906122684
4,0502,4,2001,2001-11-15,2.661800003051758,2.426699995994568,136046,238.11,22.899999618530277,0.0,10.0,35,90461,677,33,6.600000098347664,False,False,False,21.2999999076128
4,0502,5,2002,2002-11-04,2.7623000383377074,2.661800003051758,136046,93.23,23.0,0.0,7.0,27,160800,788,34,6.600000098347664,False,False,False,21.2999999076128
4,0502,6,2004,2004-07-11,2.8192999958992004,2.7623000383377074,136046,147.04,22.399999618530277,0.0,9.0,34,392000,933,36,6.70000009983778,False,False,False,21.39999990910292
4,0502,6,2006,2006-03-24,3.663100028038025,2.8192999958992004,136046,160.63,22.600000381469727,0.0,3.0,31,309754,832,38,6.70000009983778,False,False,False,21.39999990910292
4,0502,6,2008,2008-09-11,3.848499989509583,3.663100028038025,136046,364.88,22.100000381469727,0.0,10.0,36,495022,1326,40,6.70000009983778,False,False,False,21.39999990910292
4,0503,2,1990,1990-09-21,0.9457000017166136,1.6876999974250793,136046,228.98,21.700000762939453,0.0,19.0,38,175000,660,22,8.899999618530273,False,False,False,25.5
4,0503,2,1992,1992-01-15,0.9700999975204468,0.9457000017166136,136046,424.41,21.600000381469727,0.0,15.0,43,220000,620,24,8.899999618530273,False,False,False,25.5
4,0503,2,1993,1993-02-22,0.954999989271164,0.9700999975204468,136046,257.09,21.600000381469727,0.0,6.0,43,152000,334,25,8.899999618530273,False,False,False,25.5
4,0503,2,1997,1997-07-07,1.0562999993562698,0.954999989271164,136046,135.36,22.600000381469727,0.0,10.0,34,213000,645,29,8.899999618530273,False,False,False,25.5
4,0503,3,1998,1998-12-11,1.0771000146865846,1.0562999993562698,136046,264.97,21.399999618530277,0.0,10.0,39,194400,840,30,8.99999962002039,False,False,False,25.60000000149012
4,0503,3,1999,1999-11-11,1.151800000667572,1.0771000146865846,136046,99.11,22.799999237060547,0.0,2.0,29,355000,918,31,8.99999962002039,False,False,False,25.60000000149012
4,0503,3,2000,2000-12-06,1.256000006198883,1.151800000667572,136046,133.32,23.0,0.0,4.0,33,297240,759,32,8.99999962002039,False,False,False,25.60000000149012
4,0503,3,2001,2001-11-15,1.4640999913215635,1.256000006198883,136046,238.11,22.899999618530277,0.0,10.0,35,264402,677,33,8.99999962002039,False,False,False,25.60000000149012
4,0503,4,2002,2002-11-04,1.4274999976158145,1.4640999913215635,136046,93.23,23.0,0.0,7.0,27,206574,788,34,8.99999962002039,False,False,False,25.60000000149012
4,0503,5,2004,2004-07-11,1.6367999911308289,1.4274999976158145,136046,147.04,22.399999618530277,0.0,9.0,34,377000,933,36,9.099999621510506,False,False,False,25.700000002980232
4,0503,5,2006,2006-03-24,1.9157999753952024,1.6367999911308289,136046,160.63,22.600000381469727,0.0,3.0,31,324938,832,38,9.099999621510506,False,False,False,25.700000002980232
4,0503,5,2008,2008-09-11,2.304900026321411,1.9157999753952024,136046,364.88,22.100000381469727,0.0,10.0,36,519288,1326,40,9.099999621510506,False,False,False,25.700000002980232
4,0504,2,1990,1990-09-21,1.1960000038146972,1.552899992465973,136046,228.98,21.700000762939453,0.0,19.0,38,175000,660,22,9.100000381469728,False,False,False,26.700000762939453
4,0504,2,1992,1992-01-15,1.262200003862381,1.1960000038146972,136046,424.41,21.600000381469727,0.0,15.0,43,220000,620,24,9.100000381469728,False,False,False,26.700000762939453
4,0504,2,1993,1993-02-22,1.2262999951839446,1.262200003862381,136046,257.09,21.600000381469727,0.0,6.0,43,151000,334,25,9.100000381469728,False,False,False,26.700000762939453
