STATE_CODE,SHRP_ID,CONSTRUCTION_NO_AFTER,CONSTRUCTION_NO_BEFORE,MRI_BEFORE,MRI_BEFORE_DATE,MRI_AFTER,MRI_AFTER_DATE,CN_ASSIGN_DATE,MAINTENANCE,DAYS_SINCE_MAINTENANCE,YEAR,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT,Added_Thickness,CONSTRUCTION_NO,AADTT,AGE
30,0116,5,4,0.7978999972343446,2008-07-26,0.789300000667572,2009-07-18,2008-08-01,Crack Sealing,351,2008,121.9,False,True,False,447.00000000000006,-0.0,4,3724,11
30,0117,2,1,0.6879999995231628,2002-09-25,0.907799994945526,2003-08-27,2003-06-01,Crack Sealing,87,2002,182.9,False,True,False,419.1,0.0,1,1668,5
30,0117,3,2,1.042200005054474,2004-07-21,0.935099995136261,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,182.9,False,True,False,419.1,5.1,2,2339,7
30,0117,5,4,0.925900000333786,2008-07-26,0.9085000038146972,2009-07-18,2008-08-01,Crack Sealing,351,2008,188.0,False,True,False,424.2000000000001,0.0,4,3724,11
30,0117,6,5,0.7913000047206878,2016-04-30,0.6741999924182892,2016-08-25,2016-07-06,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",50,2016,188.0,False,True,False,424.2000000000001,20.3,5,6874,19
30,0118,2,1,0.5900000035762787,2002-09-25,0.622299998998642,2003-08-27,2003-06-01,Crack Sealing,87,2002,116.8,False,True,False,439.4,0.0,1,1668,5
30,0118,3,2,0.6154999971389771,2004-07-21,0.6755999982357025,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,116.8,False,True,False,439.4,5.1,2,2339,7
30,0118,5,4,0.6746000051498413,2008-07-26,0.6977999925613403,2009-07-18,2008-08-01,Crack Sealing,351,2008,121.9,False,True,False,444.5,0.0,4,3724,11
30,0119,2,1,0.976800000667572,2002-09-25,1.054000014066696,2003-08-27,2003-06-01,Crack Sealing,87,2002,193.0,False,True,False,421.6,0.0,1,1668,5
30,0119,3,2,1.3290999948978424,2004-07-21,1.166700005531311,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,193.0,False,True,False,421.6,5.1,2,2339,7
30,0119,5,4,1.290499997138977,2008-07-26,1.4074999928474423,2009-07-18,2008-08-01,Crack Sealing,351,2008,198.1,False,True,False,426.7000000000001,0.0,4,3724,11
30,0119,6,5,1.332100021839142,2016-04-30,0.68299999833107,2016-08-25,2016-07-06,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",50,2016,198.1,False,True,False,426.7000000000001,15.3,5,6874,19
30,0120,2,1,1.265400004386902,2002-09-25,1.5991999983787537,2003-08-27,2003-06-01,Crack Sealing,87,2002,109.2,False,True,False,431.7,0.0,1,1668,5
30,0120,3,2,1.5806999802589417,2004-07-21,1.5651000022888182,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,109.2,False,True,False,431.7,5.1,2,2339,7
30,0120,5,4,1.8969000220298768,2008-07-26,2.0725000143051147,2009-07-18,2008-08-01,Crack Sealing,351,2008,114.3,False,True,False,436.8,0.0,4,3724,11
30,0121,2,1,1.2571999788284305,2002-09-25,1.4978000164031982,2003-08-27,2003-06-01,Crack Sealing,87,2002,111.8,False,True,False,538.5,0.0,1,1668,5
30,0121,3,2,1.6926000118255615,2004-07-21,1.523200011253357,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,111.8,False,True,False,538.5,5.1,2,2339,7
30,0121,5,4,1.8232000112533568,2008-07-26,1.9944000124931336,2009-07-18,2008-08-01,Crack Sealing,351,2008,116.9,False,True,False,543.6,0.0,4,3724,11
30,0122,2,1,0.7944999933242798,2002-09-25,1.082500010728836,2003-08-27,2003-06-01,Crack Sealing,87,2002,109.2,False,True,False,327.6,0.0,1,1668,5
30,0122,3,2,1.280900013446808,2004-07-21,1.084799987077713,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,109.2,False,True,False,327.6,5.1,2,2339,7
30,0122,5,4,1.289199995994568,2008-07-26,1.3119999885559082,2009-07-18,2008-08-01,Crack Sealing,351,2008,114.3,False,True,False,332.7,0.0,4,3724,11
30,0123,2,1,0.8230000019073487,2002-09-25,0.8913999974727631,2003-08-27,2003-06-01,Crack Sealing,87,2002,193.0,False,True,False,523.2,0.0,1,1668,5
30,0123,3,2,0.9100999951362608,2004-07-21,0.9780000150203704,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,193.0,False,True,False,523.2,5.1,2,2339,7
30,0123,5,4,1.0153000056743622,2008-07-26,1.0257000088691712,2009-07-18,2008-08-01,Crack Sealing,351,2008,198.1,False,True,False,528.3,0.0,4,3724,11
30,0123,6,5,1.0269999980926514,2016-04-30,0.5963000059127808,2016-08-25,2016-07-06,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",50,2016,198.1,False,True,False,528.3,10.2,5,6874,19
30,0124,2,1,0.7822999954223633,2002-09-25,0.8119000017642974,2003-08-27,2003-06-01,Crack Sealing,87,2002,180.3,False,True,False,635.0,0.0,1,1668,5
30,0124,3,2,0.8451999962329864,2004-07-21,0.8850000023841857,2004-08-16,2004-07-24,Aggregate Seal Coat,23,2004,180.3,False,True,False,635.0,5.1,2,2339,7
30,0124,5,4,0.906199997663498,2008-07-26,0.909699994325638,2009-07-18,2008-08-01,Crack Sealing,351,2008,185.4,False,True,False,640.1,0.0,4,3724,11
30,0124,6,5,0.920199990272522,2016-04-30,0.5697999954223634,2016-08-25,2016-07-06,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",50,2016,185.4,False,True,False,640.1,22.9,5,6874,19
30,0502,2,1,1.5598749965429306,1991-05-25,0.815833330154419,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,1991,129.6,False,False,False,566.5,45.6,1,5956,9
30,0502,3,2,1.516800010204315,1999-06-08,1.619599997997284,2000-07-13,2000-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",42,1999,175.2,False,False,False,612.1,0.0,2,12043,17
30,0502,4,3,1.619599997997284,2000-07-13,0.8699000000953674,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,175.2,False,False,False,612.1,-7.5,3,13065,18
30,0503,2,1,1.8048750162124636,1991-05-25,0.99287498742342,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,1991,134.6,False,False,False,612.1,86.4,1,5956,9
30,0503,3,2,1.1945000052452088,1998-06-13,1.1686000108718873,1999-06-08,1999-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",7,1998,223.5,False,False,False,698.5,0.0,2,11157,16
30,0503,5,4,0.8297999978065491,2007-06-22,0.8475999951362609,2009-07-21,2008-08-01,Crack Sealing,354,2007,238.7,False,False,False,713.7,0.0,4,20458,25
30,0504,2,1,1.3883333603541057,1991-05-25,0.7231666545073192,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,1991,147.3,False,False,False,632.4,106.7,1,5956,9
30,0504,3,2,0.8787999987602234,2000-07-13,0.6945000052452087,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,254.0,False,False,False,739.1,-2.5,2,13065,18
30,0504,4,3,0.7473999977111816,2007-06-22,0.7753000080585479,2009-07-21,2008-08-01,Crack Sealing,354,2007,251.5,False,False,False,736.6,0.0,3,20458,25
30,0505,2,1,1.0681249871850014,1991-05-25,0.6609000027179718,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,1991,142.2,False,False,False,601.9,30.5,1,5956,9
30,0505,3,2,1.4141000151634215,2000-07-13,0.6604000091552735,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,172.7,False,False,False,632.4000000000001,17.8,2,13065,18
30,0505,4,3,0.9467000186443328,2007-06-22,0.8671000063419343,2009-07-21,2008-08-01,Crack Sealing,354,2007,190.5,False,False,False,650.2,0.0,3,20458,25
30,0506,2,1,1.9529999494552608,1991-05-25,0.6741999983787537,1991-11-09,1991-09-03,"AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",67,1991,134.6,False,False,False,594.3,38.0,1,5956,9
30,0506,3,2,1.014000004529953,2000-07-13,0.8832000017166137,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,172.6,False,False,False,632.3000000000001,12.8,2,13065,18
30,0506,4,3,0.9424000084400176,2007-06-22,1.0527999877929686,2009-07-21,2008-08-01,Crack Sealing,354,2007,185.4,False,False,False,645.1,0.0,3,20458,25
30,0507,2,1,1.030749998986721,1991-05-25,1.1435999989509582,1991-11-09,1991-09-03,"AC Shoulder Restoration, Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",67,1991,129.6,False,False,False,614.7,121.9,1,5956,9
30,0507,3,2,1.1798999786376951,2000-07-13,0.7472000002861023,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,251.5,False,False,False,736.6,0.0,2,13065,18
30,0507,4,3,0.7226000010967255,2007-06-22,0.7532000064849853,2009-07-21,2008-08-01,Crack Sealing,354,2007,251.5,False,False,False,736.6,0.0,3,20458,25
30,0508,2,1,1.3422500044107435,1991-05-25,0.7588333288828533,1991-11-09,1991-09-03,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,1991,132.0,False,False,False,619.6999999999999,99.1,1,5956,9
30,0508,3,2,0.9628999948501586,2000-07-13,0.6888999998569489,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,231.1,False,False,False,718.8,5.1,2,13065,18
30,0508,4,3,0.6675000011920929,2007-06-22,0.6791000008583069,2009-07-21,2008-08-01,Crack Sealing,354,2007,236.2,False,False,False,723.9,0.0,3,20458,25
30,0509,2,1,0.978899997472763,1991-05-25,0.6899999976158142,1991-11-09,1991-09-03,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",67,1991,134.6,False,False,False,612.1,48.3,1,5956,9
30,0509,3,2,1.5312000274658204,2000-07-13,0.7564999997615814,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,182.9,False,False,False,660.4,-30.5,2,13065,18
30,0509,4,3,0.7824000000953675,2007-06-22,0.8048000097274781,2009-07-21,2008-08-01,Crack Sealing,354,2007,152.4,False,False,False,629.9,0.0,3,20458,25
30,0560,2,1,2.975999996066093,1991-05-25,0.8451666633288066,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,1991,132.0,False,False,False,589.2,96.6,1,5956,9
30,0560,3,2,1.0250999987125398,2000-07-13,0.6951999962329865,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,228.6,False,False,False,685.8000000000001,20.4,2,13065,18
30,0560,4,3,0.8247000038623811,2007-06-22,0.9351000010967254,2009-07-21,2008-08-01,Crack Sealing,354,2007,249.0,False,False,False,706.2,0.0,3,20458,25
30,0561,2,1,1.764000016450882,1991-05-25,0.8449999988079071,1991-11-09,1991-09-03,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",67,1991,132.0,False,False,False,589.2,99.1,1,5956,9
30,0561,3,2,0.9400000095367432,1996-09-12,0.9473749995231628,1997-10-11,1997-08-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",71,1996,231.1,False,False,False,688.3000000000001,-0.0,2,9761,14
30,0561,4,3,1.067199993133545,2000-07-13,0.7612999975681305,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,231.1,False,False,False,688.3,12.7,3,13065,18
30,0561,5,4,0.806900006532669,2007-06-22,0.8919999897480011,2009-07-21,2008-08-01,Crack Sealing,354,2007,243.8,False,False,False,701.0,0.0,4,20458,25
30,6004,3,1,2.5462999820709227,1999-06-10,1.0751999974250794,2002-09-30,2002-04-30,Crack Sealing,153,1999,269.3,False,False,False,802.7,0.0,1,1075,34
30,7066,2,1,0.9678333451350528,1991-05-23,0.8139000058174133,1991-11-09,1991-09-12,Mill Off AC and Overlay with AC ,58,1991,137.2,False,False,False,617.3,101.5,1,5583,9
30,7066,3,2,1.034900003671646,2000-07-13,0.7991999983787537,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,238.7,False,False,False,718.8,7.7,2,12752,18
30,7066,4,3,0.7791999995708465,2007-06-22,0.8185000002384186,2009-07-21,2008-08-01,Crack Sealing,354,2007,246.4,False,False,False,726.5,0.0,3,20226,25
30,7075,2,1,1.2766667008399963,1998-06-12,0.932800006866455,2000-07-06,2000-06-01,Mill Off AC and Overlay with AC ,35,1998,182.9,False,False,False,995.7,7.6,1,21821,34
30,7075,4,3,0.9059000015258788,2011-07-25,0.9655999898910522,2012-09-29,2012-06-01,Aggregate Seal Coat,120,2011,193.0,False,False,False,1005.8,5.1,3,40935,47
30,7076,2,1,0.7856249958276749,1991-05-25,0.9930000007152556,1991-11-05,1991-06-07,Mill Off AC and Overlay with AC ,151,1991,132.1,False,True,False,1061.8,25.4,1,2033,6
30,7076,4,3,1.2591999888420105,2001-04-26,0.7221000075340271,2001-10-16,2001-09-06,Mill Off AC and Overlay with AC ,40,2001,165.1,False,True,False,1094.8,35.5,3,6531,16
30,7088,2,1,1.093400001525879,1991-05-24,0.6335999965667725,1991-11-09,1991-09-04,Asphalt Concrete Overlay,66,1991,124.4,False,False,False,571.4000000000001,121.9,1,6559,10
30,7088,3,2,0.855100005865097,2000-07-13,0.7382000029087067,2001-08-13,2001-05-07,"Aggregate Seal Coat, Mill Off AC and Overlay with AC ",98,2000,246.3,False,False,False,693.3,12.8,2,14358,19
30,7088,4,3,0.7754999995231628,2007-06-22,0.8171999990940093,2009-07-21,2008-08-01,Crack Sealing,354,2007,259.1,False,False,False,706.1,0.0,3,21878,26
30,8129,2,1,1.4111999988555908,2002-06-08,0.5902999937534332,2003-10-17,2003-06-01,"AC Shoulder Replacement, Asphalt Concrete Overlay, Aggregate Seal Coat",138,2002,81.3,False,False,False,660.4,106.7,1,1934,14
30,8129,3,2,0.6056999921798707,2012-09-24,0.6169000089168548,2013-06-16,2013-06-15,Crack Sealing,1,2012,188.0,False,False,False,767.1,0.0,2,3684,24
30,A310,2,1,1.217099988460541,1990-05-05,1.1629000067710875,1990-10-19,1990-08-10,Asphalt Concrete Overlay,70,1990,76.2,False,False,False,812.8000000000001,48.3,1,1423,8
30,A320,2,1,1.4600000023841857,1990-05-05,1.4594000101089477,1990-10-19,1990-08-07,Slurry Seal Coat,73,1990,86.39999999999999,False,False,False,878.8999999999999,5.1,1,1423,8
30,A330,2,1,1.3543999910354616,1990-05-05,1.394799995422363,1990-10-19,1990-08-08,Crack Sealing,72,1990,86.3,False,False,False,754.3,0.0,1,1423,8
30,A350,2,1,1.4105000019073486,1990-05-05,1.294800007343292,1990-10-19,1990-08-10,Aggregate Seal Coat,70,1990,78.7,False,False,False,751.8,5.1,1,1423,8
31,0115,2,1,1.106599998474121,2000-03-20,1.085700011253357,2001-05-16,2000-07-12,Grinding Surface,308,2000,170.2,False,True,False,993.2,-7.6,1,2148,5
31,0116,2,1,1.2867999911308288,2000-03-20,1.0871000111103055,2001-05-16,2000-07-12,Grinding Surface,308,2000,104.1,False,True,False,1016.0,-7.6,1,2148,5
31,0117,2,1,1.0860000133514405,2000-03-20,1.1122999787330627,2001-05-16,2000-07-12,Grinding Surface,308,2000,180.3,False,True,False,988.0,-12.7,1,2148,5
31,0118,2,1,1.3091999888420105,2000-03-20,1.08270001411438,2001-05-16,2000-07-12,Grinding Surface,308,2000,109.2,False,True,False,1028.7,-7.6,1,2148,5
31,0119,2,1,1.3416999936103822,2000-03-20,1.1984000086784363,2001-05-16,2000-07-12,Grinding Surface,308,2000,198.1,False,True,False,706.1,-12.7,1,2148,5
31,0120,2,1,1.3794000029563902,2000-03-20,1.2115999937057496,2001-05-16,2000-07-12,Grinding Surface,308,2000,106.7,False,True,False,1021.1,-2.6,1,2148,5
31,0121,2,1,1.4931999921798704,2000-03-20,1.3728999853134156,2001-05-16,2000-07-12,Grinding Surface,308,2000,121.9,False,True,False,1137.9,-12.7,1,2148,5
31,0122,2,1,1.4257000088691711,2000-03-20,1.1800999879837035,2001-05-16,2000-07-12,Grinding Surface,308,2000,96.5,False,True,False,919.5,-5.1,1,2148,5
31,0123,2,1,0.9843999981880188,2000-03-20,0.9273999989032746,2001-05-16,2000-07-12,Grinding Surface,308,2000,182.9,False,True,False,792.5,-2.6,1,2148,5
31,0124,2,1,1.0811999976634978,2000-03-20,1.0929000079631803,2001-05-16,2000-07-12,Grinding Surface,308,2000,195.6,False,True,False,1226.8,-7.6,1,2148,5
31,1030,3,2,2.182799983024597,1995-10-29,1.0272000074386596,1996-09-19,1996-08-07,Aggregate Seal Coat,43,1995,185.4,False,False,False,185.4,2.5,2,1513,13
31,6700,3,2,1.2927000164985656,1990-04-16,1.445899987220764,1991-08-15,1991-08-01,Crack Sealing,14,1990,236.3,False,False,False,236.3,0.0,2,1609,14
31,6700,4,3,1.5717999935150146,1993-11-27,1.937400007247925,1994-08-22,1994-08-01,Crack Sealing,21,1993,236.3,False,False,False,236.3,0.0,3,1888,17
31,6700,5,4,2.411099982261658,1997-02-18,0.779499989748001,1998-05-18,1997-06-16,"Aggregate Seal Coat, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",336,1997,236.3,False,False,False,236.3,10.2,4,2326,21
31,6700,6,5,0.779499989748001,1998-05-18,0.8696999967098236,1999-05-09,1999-03-19,Crack Sealing,51,1998,246.5,False,False,False,246.5,0.0,5,2430,22
31,6700,7,6,0.9675000071525574,2000-03-19,1.2071999967098237,2001-05-14,2001-01-25,Crack Sealing,109,2000,246.5,False,False,False,246.5,0.0,6,2670,24
31,6700,8,7,1.2071999967098237,2001-05-14,1.529799997806549,2002-09-12,2002-09-03,Aggregate Seal Coat,9,2001,246.5,False,False,False,246.5,22.9,7,2817,25
31,A310,2,1,0.8483000099658966,1990-05-02,0.7850999981164932,1991-06-10,1990-10-16,Asphalt Concrete Overlay,237,1990,177.8,False,False,False,177.8,25.4,1,1050,8
31,A310,3,2,1.5314999938011171,1995-10-29,1.8758999824523923,1997-02-17,1996-04-10,Crack Sealing,313,1995,203.2,False,False,False,203.2,0.0,2,1513,13
31,A320,2,1,1.0759999990463256,1990-05-02,1.144900006055832,1991-06-10,1990-07-17,Slurry Seal Coat,328,1990,185.4,False,False,False,185.4,2.5,1,1050,8
31,A320,3,2,1.4472999930381776,1995-10-29,1.3662000060081485,1996-09-19,1996-04-10,Crack Sealing,162,1995,187.9,False,False,False,187.9,0.0,2,1513,13
31,A330,2,1,0.9162000000476838,1990-05-02,0.9436000108718872,1991-06-10,1990-07-17,Crack Sealing,328,1990,182.9,False,False,False,182.9,0.0,1,1050,8
31,A330,4,2,1.166200029850006,1995-10-29,0.8718999981880188,1996-09-19,1996-08-07,Aggregate Seal Coat,43,1995,182.9,False,False,False,182.9,10.2,2,1513,13
31,A350,2,1,1.128800004720688,1990-05-02,1.1578500002622605,1991-06-10,1990-07-17,Aggregate Seal Coat,328,1990,215.9,False,False,False,215.9,5.1,1,1050,8
31,A350,3,2,1.8286999940872195,1995-10-29,1.812999999523163,1996-09-19,1996-04-09,Crack Sealing,163,1995,221.0,False,False,False,221.0,0.0,2,1513,13
31,A351,2,1,0.8301999986171722,1990-05-02,0.852700001001358,1991-06-10,1990-07-21,Aggregate Seal Coat,324,1990,236.2,False,False,False,236.2,2.5,1,1050,8
31,A351,3,2,1.326499992609024,1995-10-29,1.4312000036239625,1996-09-19,1996-04-08,Crack Sealing,164,1995,238.7,False,False,False,238.7,0.0,2,1513,13
31,A352,2,1,0.8867000043392181,1990-05-02,0.8812500059604644,1991-06-10,1990-07-17,Aggregate Seal Coat,328,1990,236.2,False,False,False,236.2,2.5,1,1050,8
31,A352,3,2,1.2863999962806705,1995-10-29,1.3872999906539918,1996-09-19,1996-04-08,Crack Sealing,164,1995,238.7,False,False,False,238.7,0.0,2,1513,13
31,A353,2,1,1.1723000049591064,1990-05-02,1.169199997186661,1991-06-10,1990-07-17,Aggregate Seal Coat,328,1990,269.2,False,False,False,269.2,2.5,1,1050,8
31,A353,3,2,1.591100001335144,1995-10-29,1.7983000040054322,1996-09-19,1996-04-08,Crack Sealing,164,1995,271.7,False,False,False,271.7,0.0,2,1513,13
32,0101,2,1,0.8111999928951263,2002-02-24,0.7975999981164932,2002-08-07,2002-05-01,Crack Sealing,98,2002,182.9,False,False,True,1282.7,0.0,1,10118,9
32,0101,3,2,0.8033999979496003,2006-08-27,0.9552000045776368,2009-06-24,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,2006,182.9,False,False,True,1282.7,0.0,2,15497,13
32,0102,2,1,0.7358000040054322,1998-08-28,0.9200999975204468,1999-10-16,1999-09-01,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),45,1998,109.2,False,False,True,1254.8,0.0,1,4812,5
32,0102,3,2,1.1699000120162966,2001-06-19,0.9623000055551528,2002-07-05,2002-05-01,"Crack Sealing, Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",65,2001,109.2,False,False,True,1254.8,0.0,2,8833,8
32,0103,2,1,0.7304000079631805,2001-06-19,0.7203499972820282,2002-07-05,2002-05-01,Crack Sealing,65,2001,104.1,False,True,True,1254.6999999999998,0.0,1,8833,8
32,0104,2,1,0.6445000052452088,2001-06-19,0.6467500001192092,2002-07-05,2002-05-01,Crack Sealing,65,2001,185.4,False,True,True,1272.6,0.0,1,8833,8
32,0104,3,2,0.6464000046253204,2006-08-27,0.6804000020027161,2009-06-24,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,2006,185.4,False,True,True,1272.6,0.0,2,15497,13
32,0105,2,1,0.7053000032901764,2001-06-19,0.7016999989748001,2002-07-05,2002-05-01,Crack Sealing,65,2001,106.7,False,True,True,1226.8,0.0,1,8833,8
32,0106,2,1,0.6465999960899353,2006-08-27,0.6800000011920929,2009-06-24,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",84,2006,182.9,False,True,True,1270.0,0.0,1,15497,13
32,0107,2,1,0.7951000034809113,2001-06-19,0.819300001859665,2002-07-05,2002-05-01,Crack Sealing,65,2001,111.8,False,True,True,1242.0,0.0,1,8833,8
32,0107,3,2,0.960250011086464,2004-06-09,1.3352999925613402,2006-08-27,2006-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",87,2004,111.8,False,True,True,1242.0,0.0,2,13001,11
32,0107,4,3,1.3352999925613402,2006-08-27,1.701799988746643,2009-06-25,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,2006,111.8,False,True,True,1242.0,0.0,3,15497,13
32,0108,2,1,0.6818000018596649,2001-06-19,0.6726500004529953,2002-07-05,2002-05-01,Crack Sealing,65,2001,177.8,False,True,True,1226.8,0.0,1,8833,8
32,0108,3,2,0.7750999927520752,2006-08-27,1.0680999875068664,2009-06-25,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,2006,177.8,False,True,True,1226.8,0.0,2,15497,13
32,0109,2,1,0.6188999891281128,2004-04-15,0.7504999935626984,2004-08-04,2004-05-04,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",92,2004,177.8,False,True,True,1257.3000000000002,-0.0,1,13001,11
32,0110,2,1,0.6628000020980835,2006-08-27,0.7719999909400941,2009-06-24,2009-05-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",54,2006,167.6,False,True,True,1262.4,-0.0,1,15497,13
32,0111,2,1,0.6863999962806702,2006-08-27,0.7728000104427337,2009-06-25,2009-05-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",55,2006,104.1,False,True,True,1239.6,-0.0,1,15497,13
32,0112,2,1,0.7447000026702881,2006-08-27,0.8045999944210053,2009-06-25,2009-04-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",85,2006,114.3,False,True,True,1224.3,0.0,1,15497,13
32,1020,2,1,1.028750017285347,1994-07-01,1.188100004196167,1997-01-20,1996-06-01,Crack Sealing,233,1994,177.8,False,False,False,297.20000000000005,0.0,1,1778,10
32,1020,4,2,1.3986000061035155,1999-03-13,0.4555000007152557,2001-02-05,2000-09-11,Mill Off AC and Overlay with AC ,147,1999,177.8,False,False,False,297.20000000000005,53.3,2,3242,15
32,1020,6,5,0.7046000003814697,2012-04-06,0.514900004863739,2013-05-01,2012-05-14,"Asphalt Concrete Overlay, Mill Off AC and Overlay with AC ",352,2012,236.2,False,False,False,355.6,28.0,5,8987,28
32,1020,7,6,0.517600005865097,2014-11-03,0.5394000053405762,2016-03-09,2015-06-01,Aggregate Seal Coat,282,2014,264.20000000000005,False,False,False,383.6,5.1,6,10351,30
32,1021,2,1,1.5728000044822692,1992-03-26,1.980799996852875,1993-01-28,1992-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",241,1992,198.1,False,False,False,350.5,0.0,1,1288,10
32,1030,2,1,0.9329000055789948,1992-02-18,1.044799989461899,1993-01-29,1992-09-15,Asphalt Concrete Overlay,136,1992,193.0,False,True,False,309.79999999999995,68.6,1,3853,17
32,2027,2,1,1.1950500011444092,1990-08-20,1.357000005245209,1991-08-28,1991-08-01,Aggregate Seal Coat,27,1990,144.8,False,True,False,414.1,15.2,1,8120,14
32,2027,3,2,1.357000005245209,1991-08-28,1.002400004863739,1993-12-07,1993-06-01,"Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck",189,1991,160.0,False,True,False,429.3,0.0,2,8811,15
32,2027,4,3,1.2662000060081482,1995-11-14,1.215499985218048,1997-05-06,1996-07-01,"Patch Pot Holes - Hand Spread, Compacted with Truck, Surface Treatment, Single Layer",309,1995,160.0,False,True,False,429.3,2.5,3,11552,19
32,7000,2,1,1.1259999930858613,1993-12-08,1.1572999894618987,1995-11-14,1995-06-01,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),166,1993,122.0,False,True,False,386.1,0.0,1,9357,15
32,A310,2,1,1.1377000153064727,1990-08-10,1.1482999920845032,1990-09-17,1990-08-22,Asphalt Concrete Overlay,26,1990,210.8,False,False,False,533.4,27.9,1,897,8
32,A320,2,1,1.318999993801117,1990-08-10,1.392299997806549,1990-09-17,1990-08-22,Slurry Seal Coat,26,1990,205.7,False,False,False,490.2,7.6,1,897,8
32,A330,2,1,1.217099976539612,1990-08-10,1.254100000858307,1990-09-17,1990-08-22,Crack Sealing,26,1990,213.4,False,False,True,497.9,0.0,1,897,8
32,A350,2,1,1.3807999968528748,1990-08-10,1.37039999961853,1990-09-17,1990-08-22,Aggregate Seal Coat,26,1990,228.6,False,False,False,546.1,7.6,1,897,8
32,A351,2,1,1.9031999826431276,1990-08-10,1.8827999830245967,1990-09-17,1990-08-22,Aggregate Seal Coat,26,1990,269.2,False,False,False,548.6,12.7,1,897,8
32,A352,2,1,1.9264000177383425,1990-08-10,2.011200034618378,1990-09-17,1990-08-22,Aggregate Seal Coat,26,1990,297.1,False,False,False,553.7,12.7,1,897,8
32,B310,2,1,0.8584999918937684,1990-07-09,1.2330000281333924,1990-09-27,1990-09-27,Asphalt Concrete Overlay,0,1990,109.3,False,True,False,358.20000000000005,38.1,1,7483,12
